"11"	"0"	"轻型盔甲(女)"	"11"	"2"	"0"	"0"	"81"	"8"	"8000"	"0"	"0"	"3"	"3"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"11"	"0"	"0"	"0"	"0"	"0"	"3000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"12"	"0"	"干肉"	"1"	"0"	"0"	"0"	"5"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"13"	"0"	"包子"	"2"	"0"	"0"	"0"	"7"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"14"	"0"	"凝霜"	"5"	"13"	"0"	"0"	"45"	"20"	"20000"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25"	"0"	"0"	"0"	"0"	"0"	"8000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"15"	"0"	"火球术"	"4"	"1"	"0"	"0"	"0"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"16"	"0"	"治愈术"	"4"	"2"	"0"	"0"	"0"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"17"	"0"	"基本剑术"	"4"	"0"	"0"	"0"	"0"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"18"	"0"	"蜡烛"	"30"	"0"	"0"	"0"	"130"	"1"	"8000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"19"	"0"	"短剑"	"5"	"4"	"0"	"0"	"33"	"9"	"8000"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"1000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"20"	"0"	"精神力战法"	"4"	"2"	"0"	"0"	"0"	"1"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"21"	"0"	"青铜斧"	"5"	"3"	"0"	"0"	"32"	"10"	"10000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"13"	"0"	"0"	"0"	"0"	"0"	"1500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"22"	"0"	"重盔甲(女)"	"11"	"3"	"0"	"0"	"82"	"23"	"25000"	"0"	"0"	"4"	"7"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"22"	"0"	"0"	"0"	"0"	"0"	"12000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"23"	"0"	"魔法长袍(女)"	"11"	"4"	"0"	"0"	"83"	"12"	"20000"	"0"	"0"	"3"	"5"	"3"	"4"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"22"	"0"	"0"	"0"	"0"	"0"	"10000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"24"	"0"	"灵魂战衣(女)"	"11"	"5"	"0"	"0"	"84"	"15"	"20000"	"0"	"0"	"3"	"6"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"22"	"0"	"0"	"0"	"0"	"0"	"10000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"25"	"0"	"重盔甲(男)"	"10"	"3"	"0"	"0"	"62"	"23"	"25000"	"0"	"0"	"4"	"7"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"22"	"0"	"0"	"0"	"0"	"0"	"12000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"26"	"0"	"魔法长袍(男)"	"10"	"4"	"0"	"0"	"63"	"12"	"20000"	"0"	"0"	"3"	"5"	"3"	"4"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"22"	"0"	"0"	"0"	"0"	"0"	"10000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"27"	"0"	"灵魂战衣(男)"	"10"	"5"	"0"	"0"	"64"	"15"	"20000"	"0"	"0"	"3"	"6"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"22"	"0"	"0"	"0"	"0"	"0"	"10000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"28"	"0"	"大火球"	"4"	"1"	"0"	"0"	"0"	"1"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"29"	"0"	"攻杀剑术"	"4"	"0"	"0"	"0"	"0"	"1"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"30"	"0"	"施毒术"	"4"	"2"	"0"	"0"	"0"	"1"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"31"	"0"	"匕首"	"5"	"6"	"0"	"0"	"35"	"5"	"10000"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"32"	"0"	"井中月"	"5"	"17"	"0"	"0"	"48"	"58"	"30000"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"22"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"28"	"0"	"0"	"0"	"0"	"0"	"30000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"33"	"0"	"银蛇"	"5"	"9"	"0"	"0"	"38"	"26"	"24000"	"0"	"0"	"0"	"1"	"0"	"0"	"7"	"14"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"26"	"0"	"0"	"0"	"0"	"0"	"15000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"34"	"0"	"海魂"	"6"	"8"	"0"	"0"	"39"	"12"	"12000"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"10"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"15"	"0"	"0"	"0"	"0"	"0"	"3000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"35"	"0"	"修罗"	"5"	"7"	"0"	"0"	"40"	"40"	"25000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"22"	"0"	"0"	"0"	"0"	"0"	"10000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"36"	"0"	"炼狱"	"6"	"11"	"0"	"0"	"41"	"60"	"28000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"25"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"26"	"0"	"0"	"0"	"0"	"0"	"25000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"37"	"0"	"凌风"	"5"	"5"	"0"	"0"	"34"	"20"	"18000"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"5000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"38"	"0"	"破魂"	"5"	"20"	"0"	"0"	"51"	"8"	"11000"	"0"	"0"	"0"	"2"	"0"	"0"	"8"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"0"	"0"	"0"	"5000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"39"	"0"	"斩马刀"	"5"	"10"	"0"	"0"	"37"	"27"	"19000"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"0"	"0"	"0"	"0"	"0"	"6000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"40"	"0"	"食人树叶"	"42"	"0"	"0"	"0"	"255"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"50"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"41"	"0"	"毒蜘蛛牙齿"	"42"	"0"	"0"	"0"	"253"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"50"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"42"	"0"	"食人树的果实"	"42"	"0"	"0"	"0"	"256"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"300"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"43"	"0"	"蝎子的尾巴"	"42"	"0"	"0"	"0"	"254"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"50"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"44"	"0"	"蛆卵"	"42"	"0"	"0"	"0"	"252"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"45"	"0"	"灰色药粉(少量)"	"25"	"1"	"0"	"0"	"251"	"1"	"5000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"46"	"0"	"黄色药粉(少量)"	"25"	"2"	"0"	"0"	"250"	"1"	"5000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"47"	"0"	"古铜戒指"	"22"	"0"	"0"	"0"	"145"	"1"	"5000"	"0"	"64"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"48"	"0"	"青铜头盔"	"15"	"0"	"0"	"0"	"100"	"4"	"8000"	"0"	"64"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"1000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"49"	"0"	"金项链"	"20"	"0"	"0"	"0"	"222"	"1"	"8000"	"0"	"64"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"50"	"0"	"铁手镯"	"24"	"0"	"0"	"0"	"180"	"1"	"4000"	"0"	"64"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"800"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"51"	"0"	"灰色药粉(中量)"	"25"	"1"	"0"	"0"	"251"	"2"	"10000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"10000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"52"	"0"	"灰色药粉(大量)"	"25"	"1"	"0"	"0"	"251"	"3"	"15000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"15000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"53"	"0"	"黄色药粉(中量)"	"25"	"2"	"0"	"0"	"250"	"2"	"10000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"10000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"54"	"0"	"黄色药粉(大量)"	"25"	"2"	"0"	"0"	"250"	"3"	"15000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"15000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"55"	"0"	"乌木剑"	"5"	"1"	"0"	"0"	"43"	"8"	"7000"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"8"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"4000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"56"	"0"	"魔杖"	"6"	"12"	"0"	"0"	"42"	"10"	"15000"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"9"	"2"	"5"	"0"	"0"	"0"	"0"	"0"	"26"	"0"	"0"	"0"	"0"	"0"	"25000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"57"	"0"	"八荒"	"5"	"15"	"0"	"0"	"44"	"25"	"18000"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"15"	"0"	"0"	"0"	"0"	"0"	"5000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"58"	"0"	"鸡肉"	"40"	"0"	"0"	"0"	"13"	"1"	"4000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"80"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"59"	"0"	"玻璃戒指"	"22"	"0"	"0"	"0"	"143"	"1"	"3000"	"0"	"64"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"800"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"60"	"0"	"牛角戒指"	"22"	"0"	"0"	"0"	"140"	"1"	"6000"	"0"	"64"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"1000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"61"	"0"	"蓝色水晶戒指"	"22"	"0"	"0"	"0"	"142"	"1"	"5000"	"0"	"64"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16"	"0"	"0"	"0"	"0"	"0"	"1500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"62"	"0"	"六角戒指"	"22"	"0"	"0"	"0"	"144"	"1"	"6000"	"0"	"64"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"800"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"63"	"0"	"黑檀项链"	"20"	"0"	"0"	"0"	"220"	"1"	"8000"	"0"	"64"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"13"	"0"	"0"	"0"	"0"	"0"	"1200"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"64"	"0"	"黄色水晶项链"	"20"	"0"	"0"	"0"	"221"	"1"	"8000"	"0"	"64"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"13"	"0"	"0"	"0"	"0"	"0"	"1200"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"65"	"0"	"黑色水晶项链"	"20"	"0"	"0"	"0"	"225"	"1"	"8000"	"0"	"64"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"13"	"0"	"0"	"0"	"0"	"0"	"1500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"66"	"0"	"魔法头盔"	"15"	"0"	"0"	"0"	"100"	"4"	"8000"	"0"	"64"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"14"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"67"	"0"	"沃玛号角"	"44"	"0"	"0"	"0"	"261"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"68"	"0"	"半月"	"5"	"16"	"0"	"0"	"46"	"16"	"14000"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"10"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"15"	"0"	"0"	"0"	"0"	"0"	"4000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"69"	"0"	"皮制手套"	"26"	"0"	"0"	"0"	"190"	"2"	"6000"	"0"	"64"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"1500"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"70"	"0"	"坚固手套"	"26"	"0"	"0"	"0"	"191"	"3"	"8000"	"0"	"64"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"18"	"0"	"0"	"0"	"0"	"0"	"7000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"71"	"0"	"钢手镯"	"26"	"0"	"0"	"0"	"180"	"1"	"5000"	"0"	"64"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"2000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"72"	"0"	"生铁戒指"	"22"	"0"	"0"	"0"	"141"	"1"	"5000"	"0"	"64"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"9"	"0"	"0"	"0"	"0"	"0"	"3000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"73"	"0"	"金戒指"	"22"	"0"	"0"	"0"	"148"	"1"	"5000"	"0"	"64"	"0"	"0"	"0"	"3"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"22"	"0"	"0"	"0"	"0"	"0"	"8000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"74"	"0"	"灯笼项链"	"19"	"0"	"0"	"0"	"233"	"1"	"8000"	"0"	"64"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"18"	"0"	"0"	"0"	"0"	"0"	"3000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
"75"	"0"	"白色虎齿项链"	"19"	"0"	"0"	"0"	"230"	"1"	"7000"	"0"	"64"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"3"	"11"	"0"	"0"	"0"	"0"	"0"	"3000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"7"	"0"
