--------------------2019-07-20 0:03:11----------------
--------------------2019-07-20 0:08:11----------------
--------------------2019-07-20 0:13:11----------------
--------------------2019-07-20 0:18:11----------------
--------------------2019-07-20 0:23:11----------------
--------------------2019-07-20 0:28:11----------------
--------------------2019-07-20 0:33:11----------------
--------------------2019-07-20 0:38:11----------------
--------------------2019-07-20 0:43:11----------------
--------------------2019-07-20 0:48:11----------------
--------------------2019-07-20 0:53:11----------------
--------------------2019-07-20 0:58:11----------------
--------------------2019-07-20 1:03:11----------------
--------------------2019-07-20 1:08:11----------------
--------------------2019-07-20 1:13:11----------------
--------------------2019-07-20 1:18:11----------------
--------------------2019-07-20 1:23:11----------------
--------------------2019-07-20 1:28:11----------------
--------------------2019-07-20 1:33:11----------------
--------------------2019-07-20 1:38:11----------------
--------------------2019-07-20 1:43:11----------------
--------------------2019-07-20 1:48:12----------------
--------------------2019-07-20 1:53:12----------------
--------------------2019-07-20 1:58:12----------------
--------------------2019-07-20 2:03:12----------------
--------------------2019-07-20 2:08:12----------------
--------------------2019-07-20 2:13:12----------------
--------------------2019-07-20 2:18:12----------------
--------------------2019-07-20 2:23:12----------------
--------------------2019-07-20 2:28:12----------------
--------------------2019-07-20 2:33:12----------------
--------------------2019-07-20 2:38:12----------------
--------------------2019-07-20 2:43:12----------------
--------------------2019-07-20 2:48:12----------------
--------------------2019-07-20 2:53:12----------------
--------------------2019-07-20 2:58:12----------------
--------------------2019-07-20 3:03:13----------------
--------------------2019-07-20 3:08:13----------------
--------------------2019-07-20 3:13:13----------------
--------------------2019-07-20 3:18:13----------------
--------------------2019-07-20 3:23:13----------------
--------------------2019-07-20 3:28:13----------------
--------------------2019-07-20 3:33:13----------------
636 : 2
638 : 137
640 : 4
20 : 5
633 : 10
634 : 10
801 : 2
807 : 5
897 : 1
656 : 1
899 : 1
898 : 1
900 : 6
902 : 1
904 : 1
13 : 6
657 : 84
17 : 60
642 : 78
630 : 3
3555 : 31
4470 : 6
915 : 12
916 : 7
903 : 1
919 : 66
9 : 4
918 : 1
896 : 1
925 : 3
922 : 1
804 : 1
--------------------2019-07-20 3:48:13----------------
708 : 6
54 : 5
56 : 33
52 : 16
960 : 1
100 : 15
2821 : 2
10 : 296
629 : 212
11 : 5740
30 : 171
31 : 297
14 : 559
53 : 514
622 : 12
44 : 9
34 : 11
643 : 7
615 : 12
200 : 12
610 : 88
4469 : 5
641 : 1
636 : 1
638 : 195
640 : 6
611 : 24
20 : 4
653 : 3
633 : 6
634 : 6
801 : 5
807 : 5
900 : 3
13 : 9
657 : 70
17 : 126
642 : 62
630 : 5
3555 : 12
4470 : 5
915 : 9
916 : 12
919 : 86
22 : 11
9 : 35
925 : 1
922 : 56
906 : 1
639 : 2
805 : 1
--------------------2019-07-20 3:53:13----------------
708 : 5
54 : 4
56 : 33
52 : 5
100 : 27
2821 : 2
10 : 661
629 : 278
11 : 1801
30 : 584
31 : 345
14 : 471
53 : 554
622 : 3
44 : 29
34 : 15
643 : 5
615 : 2
200 : 2
610 : 18
32 : 3
4469 : 13
641 : 1
636 : 1
638 : 109
611 : 9
20 : 8
633 : 5
634 : 5
801 : 4
807 : 8
900 : 1
13 : 29
657 : 86
17 : 89
642 : 15
630 : 13
3555 : 27
4470 : 12
915 : 28
916 : 14
919 : 2
22 : 12
202 : 1
925 : 3
922 : 133
--------------------2019-07-20 3:58:13----------------
52 : 7
100 : 12
10 : 572
629 : 322
11 : 2174
30 : 535
31 : 758
14 : 742
53 : 612
622 : 10
44 : 67
34 : 49
615 : 4
200 : 10
610 : 61
32 : 15
4469 : 6
638 : 197
611 : 48
20 : 2
653 : 10
900 : 3
13 : 33
657 : 49
17 : 141
642 : 56
630 : 12
3555 : 4
4470 : 6
915 : 67
916 : 11
919 : 2
925 : 1
922 : 149
--------------------2019-07-20 4:03:13----------------
52 : 2
100 : 55
10 : 328
629 : 190
11 : 3904
30 : 379
31 : 1030
14 : 1210
53 : 891
635 : 1
622 : 1
44 : 27
34 : 41
610 : 49
32 : 9
4469 : 27
638 : 179
611 : 35
20 : 19
656 : 1
900 : 1
13 : 9
657 : 106
17 : 108
642 : 71
630 : 6
3555 : 31
4470 : 28
915 : 27
916 : 32
919 : 3
918 : 1
896 : 1
925 : 1
922 : 128
906 : 1
23 : 8
--------------------2019-07-20 4:08:13----------------
708 : 1
54 : 1
56 : 18
52 : 1
100 : 4
2821 : 1
10 : 60
629 : 24
11 : 283
30 : 36
31 : 55
14 : 75
53 : 61
44 : 1
34 : 1
610 : 5
638 : 8
611 : 6
633 : 1
634 : 1
801 : 1
657 : 1
642 : 10
630 : 1
3555 : 1
4470 : 1
--------------------2019-07-20 4:13:13----------------
--------------------2019-07-20 4:18:13----------------
--------------------2019-07-20 4:23:13----------------
--------------------2019-07-20 4:28:13----------------
--------------------2019-07-20 4:33:13----------------
--------------------2019-07-20 4:38:14----------------
--------------------2019-07-20 4:43:14----------------
--------------------2019-07-20 4:48:14----------------
--------------------2019-07-20 4:53:14----------------
--------------------2019-07-20 4:58:14----------------
--------------------2019-07-20 5:03:14----------------
--------------------2019-07-20 5:08:14----------------
--------------------2019-07-20 5:13:14----------------
--------------------2019-07-20 5:18:14----------------
--------------------2019-07-20 5:23:14----------------
--------------------2019-07-20 5:28:14----------------
--------------------2019-07-20 5:33:14----------------
--------------------2019-07-20 5:38:14----------------
--------------------2019-07-20 5:43:14----------------
--------------------2019-07-20 5:48:15----------------
--------------------2019-07-20 5:53:15----------------
--------------------2019-07-20 5:58:15----------------
--------------------2019-07-20 6:03:15----------------
--------------------2019-07-20 6:08:15----------------
--------------------2019-07-20 6:13:15----------------
--------------------2019-07-20 6:18:15----------------
--------------------2019-07-20 6:23:15----------------
--------------------2019-07-20 6:28:15----------------
--------------------2019-07-20 6:33:15----------------
--------------------2019-07-20 6:38:15----------------
--------------------2019-07-20 6:43:15----------------
--------------------2019-07-20 6:48:15----------------
--------------------2019-07-20 6:53:15----------------
--------------------2019-07-20 6:58:15----------------
--------------------2019-07-20 7:03:15----------------
--------------------2019-07-20 7:08:16----------------
--------------------2019-07-20 7:13:16----------------
--------------------2019-07-20 7:18:16----------------
--------------------2019-07-20 7:23:16----------------
--------------------2019-07-20 7:28:16----------------
--------------------2019-07-20 7:33:16----------------
--------------------2019-07-20 7:38:16----------------
--------------------2019-07-20 7:43:16----------------
--------------------2019-07-20 7:48:16----------------
--------------------2019-07-20 7:53:16----------------
--------------------2019-07-20 7:58:16----------------
--------------------2019-07-20 8:03:16----------------
--------------------2019-07-20 8:08:16----------------
--------------------2019-07-20 8:13:16----------------
--------------------2019-07-20 8:18:16----------------
--------------------2019-07-20 8:23:16----------------
--------------------2019-07-20 8:28:16----------------
--------------------2019-07-20 8:33:16----------------
--------------------2019-07-20 8:38:17----------------
--------------------2019-07-20 8:43:17----------------
--------------------2019-07-20 8:48:17----------------
--------------------2019-07-20 8:53:17----------------
--------------------2019-07-20 8:58:17----------------
--------------------2019-07-20 9:03:17----------------
--------------------2019-07-20 9:08:17----------------
--------------------2019-07-20 9:13:17----------------
--------------------2019-07-20 9:18:17----------------
--------------------2019-07-20 9:23:17----------------
--------------------2019-07-20 9:28:17----------------
--------------------2019-07-20 9:33:17----------------
4003 : 1
4004 : 1
4010 : 1
4041 : 1
--------------------2019-07-20 9:38:17----------------
4017 : 1
658 : 1
2953 : 1
1281 : 1
545 : 1
888 : 1
889 : 1
4230 : 1
4501 : 1
4500 : 1
4613 : 1
4615 : 1
4612 : 1
4628 : 1
4430 : 1
4431 : 1
4432 : 1
4636 : 1
1202 : 4
51 : 1
50 : 1
42 : 1
708 : 10
54 : 5
56 : 20
52 : 7
46 : 1
2820 : 1
960 : 5
3324 : 2
1264 : 1
3554 : 1
100 : 19
2821 : 6
10 : 348
201 : 2
629 : 278
11 : 1228
30 : 249
31 : 314
14 : 344
53 : 420
635 : 3
622 : 5
44 : 127
34 : 30
643 : 11
200 : 7
621 : 1
610 : 75
32 : 16
4469 : 5
641 : 9
636 : 5
638 : 114
611 : 27
211 : 1
633 : 9
634 : 9
801 : 5
807 : 17
897 : 1
656 : 1
899 : 1
898 : 1
900 : 4
902 : 1
904 : 1
13 : 61
657 : 27
17 : 85
630 : 1
3555 : 20
915 : 127
916 : 7
903 : 1
923 : 53
919 : 50
202 : 3
3322 : 3
925 : 1
922 : 109
--------------------2019-07-20 9:43:17----------------
1202 : 2
708 : 10
54 : 2
56 : 19
52 : 9
960 : 11
100 : 25
2821 : 2
10 : 501
201 : 1
629 : 225
11 : 2278
30 : 308
31 : 374
14 : 507
53 : 445
635 : 3
622 : 12
44 : 118
34 : 18
643 : 14
615 : 1
200 : 7
610 : 78
32 : 37
641 : 8
636 : 7
638 : 105
611 : 36
20 : 37
815 : 1
653 : 1
633 : 10
634 : 10
801 : 10
807 : 11
656 : 2
900 : 4
13 : 38
657 : 76
17 : 71
630 : 6
3555 : 24
915 : 118
916 : 11
923 : 92
919 : 90
22 : 38
202 : 12
925 : 2
922 : 93
906 : 1
804 : 4
805 : 2
--------------------2019-07-20 9:48:17----------------
52 : 4
960 : 5
100 : 13
10 : 89
629 : 121
11 : 4895
30 : 128
31 : 1793
14 : 3363
53 : 952
635 : 3
622 : 3
44 : 150
34 : 75
610 : 168
638 : 281
640 : 20
20 : 37
900 : 1
13 : 1
657 : 121
17 : 167
642 : 2
3555 : 54
915 : 150
916 : 9
923 : 259
919 : 243
22 : 486
925 : 4
922 : 156
804 : 58
805 : 58
--------------------2019-07-20 9:53:17----------------
52 : 4
960 : 4
100 : 18
10 : 59
629 : 77
11 : 1992
30 : 174
31 : 1146
14 : 2144
53 : 534
635 : 6
622 : 19
44 : 138
34 : 69
200 : 12
610 : 167
32 : 2
600 : 1
638 : 177
640 : 8
611 : 30
20 : 14
656 : 3
900 : 3
13 : 18
657 : 68
17 : 129
642 : 3
630 : 1
3555 : 34
4470 : 1
817 : 1
907 : 1
915 : 138
916 : 8
905 : 1
923 : 168
919 : 169
22 : 533
925 : 1
819 : 1
922 : 122
805 : 1
--------------------2019-07-20 9:58:17----------------
4010 : 1
4017 : 1
658 : 1
2953 : 1
1281 : 1
545 : 1
888 : 1
889 : 1
4230 : 1
4501 : 1
4500 : 1
4613 : 1
4615 : 1
4612 : 1
4628 : 1
4430 : 1
4431 : 1
4432 : 1
4636 : 1
1202 : 3
51 : 1
50 : 1
42 : 1
708 : 5
54 : 3
56 : 38
52 : 7
46 : 1
2820 : 1
960 : 4
3324 : 2
1264 : 1
3554 : 1
100 : 15
2821 : 7
10 : 169
201 : 1
629 : 115
11 : 503
30 : 153
31 : 420
14 : 662
53 : 304
622 : 1
44 : 62
34 : 24
643 : 4
200 : 1
2957 : 1
621 : 1
610 : 331
32 : 39
4469 : 5
641 : 1
636 : 1
638 : 98
611 : 428
211 : 1
20 : 13
653 : 1
633 : 4
634 : 4
801 : 4
807 : 4
897 : 1
656 : 1
899 : 1
898 : 1
900 : 5
902 : 1
904 : 1
13 : 42
657 : 56
17 : 69
642 : 1
630 : 2
3555 : 22
915 : 62
916 : 9
903 : 1
923 : 104
919 : 101
22 : 57
918 : 1
925 : 2
922 : 62
--------------------2019-07-20 10:03:17----------------
4010 : 1
4017 : 1
658 : 1
2953 : 1
1281 : 1
545 : 1
888 : 1
889 : 1
4230 : 1
4501 : 1
4500 : 1
4613 : 1
4615 : 1
4612 : 1
4628 : 1
4430 : 1
4431 : 1
4432 : 1
4636 : 1
1202 : 8
51 : 1
50 : 1
42 : 1
708 : 24
54 : 6
56 : 38
52 : 7
46 : 1
2820 : 1
960 : 7
3324 : 1
1264 : 1
3554 : 1
100 : 29
2821 : 4
10 : 1125
201 : 1
629 : 247
11 : 2418
30 : 502
31 : 791
14 : 1018
53 : 577
635 : 7
622 : 16
44 : 172
34 : 70
643 : 2
200 : 9
2957 : 1
621 : 1
610 : 163
32 : 43
600 : 1
4469 : 5
641 : 13
636 : 13
638 : 157
640 : 12
611 : 45
211 : 1
20 : 1
633 : 23
634 : 23
801 : 13
807 : 15
900 : 2
13 : 43
657 : 56
17 : 108
642 : 1
630 : 8
3555 : 22
915 : 172
916 : 10
923 : 166
919 : 167
918 : 1
202 : 1
925 : 1
922 : 117
804 : 113
805 : 95
--------------------2019-07-20 10:08:17----------------
708 : 13
54 : 7
56 : 31
52 : 4
960 : 4
3324 : 1
100 : 14
2821 : 5
10 : 282
629 : 195
11 : 1452
30 : 166
31 : 385
14 : 385
53 : 485
622 : 4
44 : 94
34 : 26
643 : 2
200 : 4
610 : 98
32 : 12
641 : 6
636 : 6
638 : 185
611 : 14
633 : 13
634 : 13
801 : 9
807 : 15
897 : 1
656 : 1
899 : 1
898 : 1
900 : 3
902 : 1
904 : 1
13 : 51
657 : 28
17 : 125
630 : 5
3555 : 18
915 : 94
916 : 8
903 : 1
923 : 254
919 : 237
22 : 1
925 : 2
922 : 127
906 : 1
639 : 4
--------------------2019-07-20 10:13:17----------------
708 : 2
54 : 1
52 : 4
100 : 17
10 : 115
629 : 334
11 : 778
30 : 84
31 : 252
14 : 359
53 : 523
635 : 3
622 : 3
44 : 2
34 : 5
610 : 20
641 : 1
636 : 1
638 : 177
611 : 10
20 : 3
633 : 2
634 : 2
801 : 1
807 : 5
900 : 4
13 : 166
657 : 100
17 : 112
642 : 2
3555 : 22
4470 : 4
915 : 2
916 : 9
923 : 123
919 : 119
22 : 17
925 : 2
922 : 100
--------------------2019-07-20 10:18:17----------------
1202 : 1
52 : 8
960 : 2
100 : 22
10 : 24
201 : 1
629 : 192
11 : 577
30 : 35
31 : 339
14 : 193
53 : 753
635 : 1
622 : 5
44 : 12
34 : 7
200 : 4
610 : 152
32 : 2
638 : 234
640 : 1
611 : 120
900 : 4
13 : 138
657 : 63
17 : 139
642 : 1
3555 : 32
4470 : 1
915 : 12
916 : 14
923 : 239
919 : 234
22 : 10
925 : 3
922 : 138
639 : 8
804 : 8
805 : 8
--------------------2019-07-20 10:23:17----------------
52 : 6
100 : 36
10 : 34
629 : 236
11 : 678
30 : 24
31 : 201
14 : 40
53 : 736
610 : 10
638 : 232
640 : 4
611 : 10
20 : 2
900 : 4
13 : 87
657 : 68
17 : 117
642 : 1
630 : 2
3555 : 20
916 : 16
923 : 249
919 : 238
925 : 9
922 : 95
639 : 2
804 : 35
805 : 27
--------------------2019-07-20 10:28:17----------------
52 : 6
960 : 2
100 : 15
10 : 40
629 : 184
11 : 536
30 : 30
31 : 233
14 : 38
53 : 652
635 : 1
622 : 5
44 : 6
34 : 2
200 : 4
610 : 46
638 : 232
640 : 2
611 : 27
900 : 2
13 : 79
657 : 50
17 : 149
630 : 1
3555 : 20
915 : 6
916 : 9
923 : 168
919 : 164
22 : 38
925 : 1
922 : 149
804 : 9
805 : 17
213 : 1
1108 : 1
--------------------2019-07-20 10:33:17----------------
52 : 4
100 : 9
10 : 18
629 : 168
11 : 630
30 : 15
31 : 312
14 : 164
53 : 808
635 : 4
622 : 4
638 : 266
13 : 85
657 : 45
17 : 151
642 : 1
3555 : 30
916 : 7
923 : 249
919 : 244
925 : 1
922 : 146
906 : 1
639 : 14
804 : 1
805 : 1
213 : 1
--------------------2019-07-20 10:38:18----------------
4010 : 2
4017 : 1
658 : 1
2953 : 1
1281 : 1
545 : 1
888 : 1
889 : 1
4230 : 1
4501 : 1
4500 : 1
4613 : 1
4615 : 1
4612 : 1
4628 : 1
4430 : 1
4431 : 1
4432 : 1
4636 : 1
1202 : 3
51 : 1
50 : 1
42 : 1
708 : 1
54 : 1
56 : 12
52 : 1
46 : 1
2820 : 1
960 : 2
3324 : 1
1264 : 1
3554 : 1
100 : 2
2821 : 2
10 : 7
201 : 1
629 : 20
11 : 180
30 : 2
31 : 66
14 : 44
53 : 130
635 : 2
622 : 2
34 : 1
200 : 1
2957 : 2
621 : 1
610 : 22
4469 : 2
638 : 42
611 : 2
211 : 1
13 : 27
657 : 10
17 : 25
642 : 1
630 : 1
3555 : 6
916 : 1
3341 : 1
709 : 1
923 : 42
919 : 42
918 : 1
922 : 23
--------------------2019-07-20 10:43:18----------------
--------------------2019-07-20 10:48:18----------------
--------------------2019-07-20 10:53:18----------------
--------------------2019-07-20 10:58:18----------------
--------------------2019-07-20 11:03:18----------------
--------------------2019-07-20 11:08:18----------------
--------------------2019-07-20 11:13:18----------------
--------------------2019-07-20 11:18:18----------------
--------------------2019-07-20 11:23:18----------------
--------------------2019-07-20 11:28:18----------------
--------------------2019-07-20 11:33:18----------------
--------------------2019-07-20 11:38:18----------------
--------------------2019-07-20 11:43:18----------------
--------------------2019-07-20 11:48:18----------------
--------------------2019-07-20 11:53:19----------------
--------------------2019-07-20 11:58:19----------------
--------------------2019-07-20 12:03:19----------------
--------------------2019-07-20 12:08:19----------------
--------------------2019-07-20 12:13:19----------------
--------------------2019-07-20 12:18:19----------------
--------------------2019-07-20 12:23:19----------------
--------------------2019-07-20 12:28:19----------------
--------------------2019-07-20 12:33:19----------------
--------------------2019-07-20 12:38:19----------------
--------------------2019-07-20 12:43:19----------------
--------------------2019-07-20 12:48:19----------------
--------------------2019-07-20 12:53:19----------------
--------------------2019-07-20 12:58:19----------------
--------------------2019-07-20 13:03:19----------------
--------------------2019-07-20 13:08:19----------------
--------------------2019-07-20 13:13:19----------------
--------------------2019-07-20 13:18:19----------------
--------------------2019-07-20 13:23:19----------------
4003 : 1
4004 : 1
4010 : 1
4041 : 1
4017 : 1
658 : 1
2953 : 1
1281 : 1
545 : 1
888 : 1
889 : 1
4230 : 1
4501 : 1
4500 : 1
4613 : 1
4615 : 1
4612 : 1
4628 : 1
4430 : 1
4431 : 1
4432 : 1
4636 : 1
1202 : 20
51 : 1
50 : 1
42 : 1
708 : 6
54 : 4
56 : 32
52 : 6
46 : 1
2820 : 1
960 : 9
3324 : 2
1264 : 1
3554 : 1
100 : 36
2821 : 6
10 : 166
201 : 2
629 : 121
11 : 457
30 : 80
31 : 72
14 : 109
53 : 139
635 : 18
622 : 39
44 : 53
34 : 9
643 : 26
200 : 23
621 : 1
610 : 22
4469 : 5
641 : 7
636 : 3
638 : 28
611 : 1
211 : 1
815 : 1
653 : 19
633 : 5
634 : 5
801 : 3
807 : 15
897 : 1
656 : 2
899 : 1
898 : 1
900 : 3
902 : 1
904 : 1
13 : 14
657 : 15
17 : 23
630 : 2
3555 : 14
915 : 53
916 : 4
903 : 1
923 : 15
919 : 14
202 : 13
3322 : 4
922 : 33
--------------------2019-07-20 13:28:19----------------
708 : 9
54 : 2
52 : 4
960 : 3
100 : 19
10 : 293
629 : 336
11 : 1380
30 : 220
31 : 437
14 : 476
53 : 495
622 : 7
44 : 124
34 : 40
200 : 5
610 : 119
32 : 14
641 : 7
636 : 7
638 : 147
611 : 62
633 : 9
634 : 9
801 : 7
807 : 8
900 : 4
13 : 48
657 : 28
17 : 111
630 : 6
3555 : 18
817 : 1
907 : 2
915 : 124
916 : 7
905 : 2
923 : 51
919 : 68
819 : 1
922 : 129
912 : 1
213 : 1
--------------------2019-07-20 13:33:19----------------
708 : 13
54 : 6
56 : 66
52 : 2
100 : 8
2821 : 4
10 : 180
629 : 112
11 : 370
30 : 69
31 : 35
14 : 57
53 : 115
44 : 52
34 : 3
643 : 21
610 : 43
32 : 22
641 : 8
636 : 8
638 : 23
611 : 21
633 : 13
634 : 13
801 : 11
807 : 16
13 : 25
657 : 17
17 : 19
630 : 1
3555 : 11
915 : 52
919 : 1
922 : 26
213 : 1
--------------------2019-07-20 13:38:20----------------
1202 : 2
708 : 1
54 : 1
56 : 18
100 : 2
2821 : 1
10 : 32
201 : 1
629 : 32
11 : 5
30 : 8
14 : 16
53 : 35
635 : 2
622 : 2
643 : 3
638 : 6
633 : 1
634 : 1
801 : 1
807 : 1
13 : 12
657 : 11
3555 : 11
--------------------2019-07-20 13:43:20----------------
708 : 1
54 : 1
56 : 1
52 : 2
960 : 1
100 : 9
2821 : 1
10 : 147
629 : 72
11 : 1103
30 : 78
31 : 226
14 : 264
53 : 196
44 : 16
34 : 8
643 : 3
32 : 3
638 : 51
640 : 3
20 : 24
653 : 1
633 : 1
634 : 1
801 : 1
807 : 6
900 : 1
13 : 24
657 : 46
17 : 28
630 : 1
3555 : 18
915 : 16
916 : 4
923 : 32
919 : 31
22 : 51
922 : 28
639 : 1
804 : 37
805 : 16
--------------------2019-07-20 13:48:20----------------
708 : 2
54 : 1
56 : 18
52 : 4
960 : 4
100 : 11
2821 : 2
10 : 268
629 : 215
11 : 5000
30 : 261
31 : 1109
14 : 1322
53 : 548
635 : 6
622 : 19
44 : 112
34 : 40
200 : 15
610 : 150
32 : 31
641 : 1
636 : 1
638 : 140
640 : 11
611 : 42
20 : 13
633 : 2
634 : 2
801 : 2
656 : 1
13 : 14
657 : 56
17 : 73
642 : 2
630 : 6
3555 : 32
915 : 62
916 : 3
3341 : 1
923 : 101
919 : 99
22 : 386
9 : 2
918 : 1
925 : 1
922 : 69
639 : 3
804 : 42
805 : 61
917 : 1
--------------------2019-07-20 13:53:20----------------
4003 : 1
4004 : 1
4010 : 1
4041 : 1
4017 : 1
658 : 1
2953 : 1
1281 : 1
545 : 1
888 : 1
889 : 1
4230 : 1
4501 : 1
4500 : 1
4613 : 1
4615 : 1
4612 : 1
4628 : 1
4430 : 1
4431 : 1
4432 : 1
4636 : 1
1202 : 10
51 : 1
50 : 1
42 : 1
708 : 5
54 : 3
56 : 21
52 : 6
46 : 1
2820 : 1
960 : 1
3324 : 1
1264 : 1
3554 : 1
100 : 31
2821 : 5
10 : 94
201 : 2
629 : 97
11 : 86
30 : 29
14 : 12
53 : 46
635 : 1
622 : 27
44 : 4
643 : 5
615 : 4
41 : 8
200 : 19
621 : 1
610 : 28
1105 : 1
600 : 7
4469 : 1
641 : 1
636 : 1
638 : 21
640 : 2
611 : 28
211 : 1
815 : 2
812 : 1
821 : 1
633 : 4
634 : 4
801 : 6
13 : 36
657 : 24
17 : 10
3555 : 13
40 : 10
751 : 4
202 : 2
616 : 1
800 : 1
4418 : 1
4419 : 1
4428 : 2
4421 : 2
--------------------2019-07-20 13:58:20----------------
1202 : 1
52 : 1
960 : 1
3324 : 1
100 : 7
2821 : 3
10 : 20
201 : 1
629 : 42
11 : 19
30 : 7
14 : 20
53 : 86
622 : 12
615 : 1
41 : 3
200 : 8
610 : 12
601 : 1
600 : 3
638 : 24
640 : 2
611 : 12
653 : 2
897 : 2
656 : 2
899 : 1
898 : 1
900 : 3
902 : 1
904 : 1
13 : 28
657 : 22
17 : 16
3555 : 12
817 : 1
40 : 26
751 : 1
916 : 2
903 : 1
923 : 22
919 : 21
202 : 1
804 : 2
805 : 2
213 : 2
4418 : 4
4428 : 1
4421 : 1
673 : 2
681 : 2
4424 : 1
4464 : 2
4429 : 2
4426 : 2
4460 : 2
4425 : 1
--------------------2019-07-20 14:03:20----------------
100 : 5
10 : 11
629 : 6
11 : 3
14 : 6
53 : 33
638 : 6
657 : 12
3555 : 12
4470 : 1
--------------------2019-07-20 14:08:20----------------
4010 : 1
4017 : 1
658 : 1
2953 : 1
1281 : 1
545 : 1
888 : 1
889 : 1
4230 : 1
4501 : 1
4500 : 1
4613 : 1
4615 : 1
4612 : 1
4628 : 1
4430 : 1
4431 : 1
4432 : 1
4636 : 1
1202 : 3
51 : 1
50 : 1
42 : 1
708 : 2
54 : 2
56 : 37
52 : 1
46 : 1
2820 : 1
960 : 1
3324 : 1
1264 : 1
3554 : 1
100 : 3
2821 : 2
10 : 51
201 : 1
629 : 14
11 : 12
30 : 6
14 : 18
53 : 34
643 : 4
2957 : 1
621 : 1
32 : 3
4469 : 5
638 : 6
211 : 1
633 : 1
634 : 1
801 : 1
807 : 1
13 : 3
657 : 12
3555 : 12
918 : 1
--------------------2019-07-20 14:13:20----------------
4010 : 1
1202 : 9
960 : 1
3324 : 1
100 : 36
2821 : 5
10 : 22
201 : 4
629 : 27
11 : 161
30 : 18
14 : 12
53 : 34
635 : 13
622 : 41
643 : 3
200 : 11
2957 : 1
610 : 4
600 : 2
638 : 6
815 : 1
812 : 1
821 : 1
653 : 10
897 : 1
656 : 1
899 : 1
898 : 1
900 : 2
902 : 1
904 : 1
13 : 3
657 : 12
3555 : 12
554 : 1
817 : 15
916 : 1
903 : 1
923 : 1
918 : 1
645 : 1
650 : 10
652 : 1
--------------------2019-07-20 14:18:20----------------
--------------------2019-07-20 14:23:20----------------
